"id","id_offer","id_company","can_bid","bid_count"
4361164,35519,407,true,0
4361165,35519,784,true,0
4361166,35519,785,true,0
4361167,35519,2087,true,0
4361168,35519,827,true,0
4361169,35519,828,true,0
4361170,35519,1195,true,0
4361171,35519,1196,true,0
4361172,35519,1197,true,0
4361173,35519,1198,true,0
4361174,35519,1199,true,0
4361175,35519,2348,true,0
4361176,35519,932,true,0
4361178,35519,934,true,0
4361179,35519,931,true,0
4361180,35519,2312,true,0
4361181,35519,949,true,0
4361182,35519,950,true,0
4361183,35519,951,true,0
4361184,35519,952,true,0
4361185,35519,953,true,0
4361186,35519,954,true,0
4361187,35519,786,true,0
4361188,35519,1651,true,0
4361189,35519,2267,true,0
4361190,35519,2266,true,0
4361191,35519,2265,true,0
4361192,35519,136,true,0
4361193,35519,388,true,0
4361194,35519,861,true,0
4361195,35519,860,true,0
4361196,35519,1087,true,0
4361197,35519,2112,true,0
4361198,35519,81,true,0
4361200,35519,355,true,0
4361201,35519,835,true,0
4361202,35519,1854,true,0
4361203,35519,1905,true,0
4361204,35519,1609,true,0
4361205,35519,2529,true,0
4361206,35519,2165,true,0
4361207,35519,74,true,0
4361208,35519,829,true,0
4361209,35519,1053,true,0
4361210,35519,2166,true,0
4361211,35519,2167,true,0
4361212,35519,2168,true,0
4361213,35519,2169,true,0
4361214,35519,2170,true,0
4361215,35519,2171,true,0
4361216,35519,2172,true,0
4361217,35519,2173,true,0
4361218,35519,2174,true,0
4361219,35519,2175,true,0
4361220,35519,2177,true,0
4361221,35519,1207,true,0
4361222,35519,1985,true,0
4361223,35519,2465,true,0
4361224,35519,302,true,0
4361225,35519,376,true,0
4361226,35519,377,true,0
4361228,35519,380,true,0
4361229,35519,382,true,0
4361230,35519,414,true,0
4361231,35519,797,true,0
4361232,35519,798,true,0
4361233,35519,116,true,0
4361234,35519,381,true,0
4361235,35519,1835,true,0
4361236,35519,1921,true,0
4361237,35519,2016,true,0
4361238,35519,228,true,0
4361240,35519,342,true,0
4361241,35519,836,true,0
4361242,35519,1829,true,0
4361243,35519,189,true,0
4361244,35519,2115,true,0
4361245,35519,1951,true,0
4361246,35519,1954,true,0
4361247,35519,1983,true,0
4361248,35519,1949,true,0
4361249,35519,1956,true,0
4361250,35519,1980,true,0
4361251,35519,1962,true,0
4361252,35519,1969,true,0
4361253,35519,1970,true,0
4361254,35519,1997,true,0
4361255,35519,2798,true,0
4361257,35519,2929,true,0
4361259,35519,837,true,0
4361260,35519,883,true,0
4361261,35519,258,true,0
4361262,35519,2119,true,0
4361263,35519,791,true,0
4361264,35519,2310,true,0
4361265,35519,326,true,0
4361266,35519,327,true,0
4361267,35519,325,true,0
4361268,35519,329,true,0
4361269,35519,330,true,0
4361270,35519,331,true,0
4361271,35519,328,true,0
4361272,35519,419,true,0
4361274,35519,332,true,0
4361275,35519,386,true,0
4361276,35519,145,true,0
4361277,35519,127,true,0
4361278,35519,1607,true,0
4361279,35519,1984,true,0
4361282,35519,2460,true,0
4361283,35519,168,true,0
4361284,35519,918,true,0
4361285,35519,919,true,0
4361150,35519,2146,true,1
4361135,35519,434,true,1
4361258,35519,309,true,1
4361227,35519,378,true,1
4361140,35519,94,true,1
4361273,35519,324,true,1
4361199,35519,354,true,1
4361177,35519,933,true,1
4361280,35519,1968,true,1
4361239,35519,341,true,1
4361256,35519,1138,true,1
4361287,35519,2799,true,0
4361288,35519,787,true,0
4361289,35519,2800,true,0
4361291,35519,2868,true,0
4361292,35519,2717,true,0
4361293,35519,2716,true,0
4361294,35519,260,true,0
4361295,35519,375,true,0
4361296,35519,343,true,0
4361297,35519,1981,true,0
4361298,35519,1947,true,0
4361299,35519,2001,true,0
4361300,35519,2517,true,0
4361301,35519,2499,true,0
4361302,35519,2498,true,0
4361303,35519,2497,true,0
4361304,35519,2289,true,0
4361305,35519,88,true,0
4361306,35519,22,true,0
4361307,35519,413,true,0
4361308,35519,757,true,0
4361310,35519,303,true,0
4361311,35519,395,true,0
4361312,35519,2139,true,0
4361313,35519,1991,true,0
4361314,35519,1992,true,0
4361315,35519,1993,true,0
4361316,35519,222,true,0
4361317,35519,288,true,0
4361318,35519,223,true,0
4361319,35519,286,true,0
4361321,35519,764,true,0
4361322,35519,878,true,0
4361323,35519,1904,true,0
4361324,35519,322,true,0
4361325,35519,318,true,0
4361326,35519,321,true,0
4361327,35519,323,true,0
4361329,35519,317,true,0
4361330,35519,143,true,0
4361331,35519,146,true,0
4361332,35519,144,true,0
4361333,35519,147,true,0
4361334,35519,912,true,0
4361335,35519,913,true,0
4361337,35519,292,true,0
4361338,35519,1206,true,0
4361339,35519,1354,true,0
4361340,35519,1996,true,0
4361341,35519,1738,true,0
4361342,35519,457,true,0
4361343,35519,1774,true,0
4361344,35519,1775,true,0
4361345,35519,1789,true,0
4361346,35519,2140,true,0
4361347,35519,2141,true,0
4361348,35519,1383,true,0
4361349,35519,2036,true,0
4361350,35519,2038,true,0
4361351,35519,298,true,0
4361352,35519,387,true,0
4361353,35519,71,true,0
4361354,35519,1907,true,0
4361290,35519,158,true,1
4361328,35519,247,true,1
4361309,35519,86,true,1
4361336,35519,291,true,1
4361320,35519,392,true,2
4361286,35519,1294,true,1
4361120,35519,2925,true,1
4361281,35519,1946,true,1
4373387,35519,240,true,1
4377905,35678,969,true,0
4377906,35678,970,true,0
4377907,35678,2089,true,0
4377908,35678,2712,true,0
4377909,35678,2908,true,0
4377910,35678,2702,true,0
4377911,35678,2700,true,0
4377912,35678,2461,true,0
4377913,35678,2386,true,0
4377914,35678,1003,true,0
4377915,35678,2024,true,0
4377916,35678,2025,true,0
4377917,35678,2220,true,0
4377918,35678,2052,true,0
4377919,35678,85,true,0
4377920,35678,827,true,0
4377921,35678,828,true,0
4377922,35678,1195,true,0
4377923,35678,1196,true,0
4377924,35678,1197,true,0
4377925,35678,1198,true,0
4377926,35678,1199,true,0
4377927,35678,946,true,0
4377928,35678,1141,true,0
4377929,35678,457,true,0
4377930,35678,1774,true,0
4377931,35678,1775,true,0
4377933,35678,1153,true,0
4377934,35678,1154,true,0
4377935,35678,1124,true,0
4377936,35678,1130,true,0
4377937,35678,1131,true,0
4377938,35678,1133,true,0
4377939,35678,1134,true,0
4377940,35678,1135,true,0
4377941,35678,1136,true,0
4377942,35678,1146,true,0
4377943,35678,1127,true,0
4377944,35678,1147,true,0
4377945,35678,1148,true,0
4377946,35678,1149,true,0
4377947,35678,1150,true,0
4377948,35678,1142,true,0
4377949,35678,1129,true,0
4377950,35678,505,true,0
4377951,35678,506,true,0
4377952,35678,504,true,0
4377954,35678,1137,true,0
4377955,35678,2517,true,0
4377956,35678,2499,true,0
4377957,35678,2498,true,0
4377958,35678,2497,true,0
4377959,35678,2289,true,0
4377960,35678,88,true,0
4377961,35678,22,true,0
4377962,35678,413,true,0
4377963,35678,757,true,0
4377964,35678,86,true,0
4377965,35678,303,true,0
4377966,35678,395,true,0
4377967,35678,2139,true,0
4377968,35678,2310,true,0
4377969,35678,326,true,0
4377970,35678,327,true,0
4377971,35678,325,true,0
4377972,35678,329,true,0
4377973,35678,330,true,0
4377974,35678,331,true,0
4377975,35678,328,true,0
4377976,35678,419,true,0
4377977,35678,324,true,0
4377978,35678,332,true,0
4377979,35678,386,true,0
4377980,35678,145,true,0
4377981,35678,127,true,0
4377982,35678,441,true,0
4377983,35678,1126,true,0
4377984,35678,1209,true,0
4377985,35678,1128,true,0
4377986,35678,1193,true,0
4377987,35678,1219,true,0
4377988,35678,1220,true,0
4377989,35678,1221,true,0
4377990,35678,1222,true,0
4377991,35678,1223,true,0
4377932,35678,1140,true,1
4377992,35678,1224,true,0
4377993,35678,1205,true,0
4377994,35678,1166,true,0
4377995,35678,1194,true,0
4377996,35678,1206,true,0
4377997,35678,1218,true,0
4377998,35678,1225,true,0
4377999,35678,1204,true,0
4378000,35678,1192,true,0
4378001,35678,1165,true,0
4378002,35678,1292,true,0
4378003,35678,1190,true,0
4378004,35678,378,true,0
4378005,35678,1132,true,0
4378006,35678,1449,true,0
4378007,35678,1638,true,0
4378008,35678,1640,true,0
4378009,35678,1641,true,0
4378010,35678,1659,true,0
4378011,35678,1658,true,0
4378012,35678,1708,true,0
4378013,35678,1681,true,0
4378014,35678,1682,true,0
4378015,35678,407,true,0
4378016,35678,1726,true,0
4378017,35678,1723,true,0
4378018,35678,984,true,0
4378019,35678,1227,true,0
4378020,35678,1439,true,0
4378021,35678,222,true,0
4378022,35678,288,true,0
4378023,35678,223,true,0
4378024,35678,286,true,0
4378025,35678,392,true,0
4378026,35678,878,true,0
4378027,35678,1755,true,0
4378028,35678,1729,true,0
4378029,35678,1756,true,0
4378030,35678,1776,true,0
4378031,35678,1794,true,0
4378032,35678,1796,true,0
4378033,35678,90,true,0
4378034,35678,1783,true,0
4378035,35678,1812,true,0
4378036,35678,1813,true,0
4378037,35678,1676,true,0
4378038,35678,2297,true,0
4378039,35678,2296,true,0
4378040,35678,2295,true,0
4378041,35678,2294,true,0
4378042,35678,2293,true,0
4378043,35678,2292,true,0
4378044,35678,2291,true,0
4378045,35678,2290,true,0
4378046,35678,105,true,0
4378047,35678,1863,true,0
4378048,35678,1880,true,0
4378049,35678,1881,true,0
4378050,35678,1882,true,0
4378051,35678,1883,true,0
4378052,35678,454,true,0
4378053,35678,1070,true,0
4378054,35678,1865,true,0
4378055,35678,1870,true,0
4378056,35678,1871,true,0
4378057,35678,1872,true,0
4378058,35678,1873,true,0
4378059,35678,1874,true,0
4378060,35678,1875,true,0
4378061,35678,1876,true,0
4378062,35678,1877,true,0
4378063,35678,1878,true,0
4378064,35678,1879,true,0
4378065,35678,1893,true,0
4378066,35678,1894,true,0
4378067,35678,1895,true,0
4378068,35678,1896,true,0
4378069,35678,1898,true,0
4378070,35678,1899,true,0
4378071,35678,1897,true,0
4378072,35678,1923,true,0
4378073,35678,1151,true,0
4378074,35678,383,true,0
4378075,35678,1011,true,0
4378076,35678,1047,true,0
4378077,35678,1940,true,0
4378078,35678,1799,true,0
4378079,35678,1917,true,0
4378080,35678,1925,true,0
4378081,35678,836,true,0
4378082,35678,1829,true,0
4378083,35678,341,true,0
4378084,35678,342,true,0
4378085,35678,1936,true,0
4378086,35678,1941,true,0
4378087,35678,2018,true,0
4378088,35678,2020,true,0
4378089,35678,2021,true,0
4378091,35678,2035,true,0
4378092,35678,2050,true,0
4378093,35678,2051,true,0
4378094,35678,322,true,0
4378095,35678,318,true,0
4378096,35678,321,true,0
4378097,35678,323,true,0
4378098,35678,247,true,0
4378099,35678,317,true,0
4378100,35678,1289,true,0
4378101,35678,1983,true,0
4378102,35678,2084,true,0
4378103,35678,2101,true,0
4378104,35678,2443,true,0
4378105,35678,974,true,0
4378106,35678,975,true,0
4378107,35678,2148,true,0
4378108,35678,1786,true,0
4378109,35678,1787,true,0
4378110,35678,2029,true,0
4378111,35678,1785,true,0
4378112,35678,2198,true,0
4378113,35678,2217,true,0
4378114,35678,2259,true,0
4378090,35678,1889,true,1
4377953,35678,1144,true,1
4378326,35681,969,true,0
4378327,35681,970,true,0
4378328,35681,2089,true,0
4378329,35681,2712,true,0
4378330,35681,2908,true,0
4378331,35681,2702,true,0
4378332,35681,2700,true,0
4378333,35681,2461,true,0
4378334,35681,2386,true,0
4378335,35681,1003,true,0
4378336,35681,2024,true,0
4378337,35681,2025,true,0
4378338,35681,2220,true,0
4378339,35681,2052,true,0
4378340,35681,85,true,0
4378341,35681,827,true,0
4378342,35681,828,true,0
4378343,35681,1195,true,0
4378344,35681,1196,true,0
4378345,35681,1197,true,0
4378346,35681,1198,true,0
4378347,35681,1199,true,0
4378348,35681,946,true,0
4378349,35681,1141,true,0
4378350,35681,457,true,0
4378351,35681,1774,true,0
4378352,35681,1775,true,0
4378353,35681,1140,true,0
4378354,35681,1153,true,0
4378355,35681,1154,true,0
4378356,35681,1124,true,0
4378357,35681,1130,true,0
4378358,35681,1131,true,0
4378359,35681,1133,true,0
4378360,35681,1134,true,0
4378361,35681,1135,true,0
4378362,35681,1136,true,0
4378363,35681,1146,true,0
4378364,35681,1127,true,0
4378365,35681,1147,true,0
4378366,35681,1148,true,0
4378367,35681,1149,true,0
4378368,35681,1150,true,0
4378369,35681,1142,true,0
4378370,35681,1129,true,0
4378371,35681,505,true,0
4378372,35681,506,true,0
4378373,35681,504,true,0
4378375,35681,1137,true,0
4378376,35681,2517,true,0
4378377,35681,2499,true,0
4378378,35681,2498,true,0
4378379,35681,2497,true,0
4378380,35681,2289,true,0
4378381,35681,88,true,0
4378382,35681,22,true,0
4378383,35681,413,true,0
4378384,35681,757,true,0
4378385,35681,86,true,0
4378386,35681,303,true,0
4378387,35681,395,true,0
4378388,35681,2139,true,0
4378389,35681,2310,true,0
4378390,35681,326,true,0
4378391,35681,327,true,0
4378392,35681,325,true,0
4378393,35681,329,true,0
4378394,35681,330,true,0
4378395,35681,331,true,0
4378396,35681,328,true,0
4378397,35681,419,true,0
4378398,35681,324,true,0
4378399,35681,332,true,0
4378400,35681,386,true,0
4378401,35681,145,true,0
4378402,35681,127,true,0
4378403,35681,441,true,0
4378404,35681,1126,true,0
4378405,35681,1209,true,0
4378406,35681,1128,true,0
4378407,35681,1193,true,0
4378408,35681,1219,true,0
4378409,35681,1220,true,0
4378410,35681,1221,true,0
4378411,35681,1222,true,0
4378412,35681,1223,true,0
4378413,35681,1224,true,0
4378414,35681,1205,true,0
4378415,35681,1166,true,0
4378417,35681,1206,true,0
4378418,35681,1218,true,0
4378419,35681,1225,true,0
4378420,35681,1204,true,0
4378421,35681,1192,true,0
4378422,35681,1165,true,0
4378423,35681,1292,true,0
4378424,35681,1190,true,0
4378425,35681,378,true,0
4378426,35681,1132,true,0
4378427,35681,1449,true,0
4378428,35681,1638,true,0
4378429,35681,1640,true,0
4378430,35681,1641,true,0
4378431,35681,1659,true,0
4378432,35681,1658,true,0
4378433,35681,1708,true,0
4378434,35681,1681,true,0
4378435,35681,1682,true,0
4378436,35681,407,true,0
4378437,35681,1726,true,0
4378438,35681,1723,true,0
4378439,35681,984,true,0
4378440,35681,1227,true,0
4378441,35681,1439,true,0
4378442,35681,222,true,0
4378443,35681,288,true,0
4378444,35681,223,true,0
4378445,35681,286,true,0
4378446,35681,392,true,0
4378447,35681,878,true,0
4378448,35681,1755,true,0
4378449,35681,1729,true,0
4378450,35681,1756,true,0
4378451,35681,1776,true,0
4378452,35681,1794,true,0
4378453,35681,1796,true,0
4378454,35681,90,true,0
4378455,35681,1783,true,0
4378456,35681,1812,true,0
4378457,35681,1813,true,0
4378458,35681,1676,true,0
4378459,35681,2297,true,0
4378460,35681,2296,true,0
4378461,35681,2295,true,0
4378462,35681,2294,true,0
4378374,35681,1144,true,1
4378463,35681,2293,true,0
4378464,35681,2292,true,0
4378465,35681,2291,true,0
4378466,35681,2290,true,0
4378467,35681,105,true,0
4378468,35681,1863,true,0
4378469,35681,1880,true,0
4378470,35681,1881,true,0
4378471,35681,1882,true,0
4378472,35681,1883,true,0
4378473,35681,454,true,0
4378474,35681,1070,true,0
4378475,35681,1865,true,0
4378476,35681,1870,true,0
4378477,35681,1871,true,0
4378478,35681,1872,true,0
4378479,35681,1873,true,0
4378480,35681,1874,true,0
4378481,35681,1875,true,0
4378482,35681,1876,true,0
4378483,35681,1877,true,0
4378484,35681,1878,true,0
4378485,35681,1879,true,0
4378486,35681,1893,true,0
4378487,35681,1894,true,0
4378488,35681,1895,true,0
4378489,35681,1896,true,0
4378490,35681,1898,true,0
4378491,35681,1899,true,0
4378492,35681,1897,true,0
4378493,35681,1923,true,0
4378494,35681,1151,true,0
4378495,35681,383,true,0
4378496,35681,1011,true,0
4378497,35681,1047,true,0
4378498,35681,1940,true,0
4378499,35681,1799,true,0
4378500,35681,1917,true,0
4378501,35681,1925,true,0
4378502,35681,836,true,0
4378503,35681,1829,true,0
4378504,35681,341,true,0
4378505,35681,342,true,0
4378506,35681,1936,true,0
4378507,35681,1941,true,0
4378508,35681,2018,true,0
4378509,35681,2020,true,0
4378510,35681,2021,true,0
4378511,35681,1889,true,0
4378512,35681,2035,true,0
4378513,35681,2050,true,0
4378514,35681,2051,true,0
4378515,35681,322,true,0
4378516,35681,318,true,0
4378517,35681,321,true,0
4378518,35681,323,true,0
4378519,35681,247,true,0
4378520,35681,317,true,0
4378521,35681,1289,true,0
4378522,35681,1983,true,0
4378523,35681,2084,true,0
4378524,35681,2101,true,0
4378525,35681,2443,true,0
4378526,35681,974,true,0
4378527,35681,975,true,0
4378528,35681,2148,true,0
4378529,35681,1786,true,0
4378530,35681,1787,true,0
4378531,35681,2029,true,0
4378532,35681,1785,true,0
4378533,35681,2198,true,0
4378534,35681,2217,true,0
4378535,35681,2259,true,0
4378416,35681,1194,true,1
4376377,35667,480,true,0
4376380,35667,532,true,0
4376382,35667,430,true,0
4376383,35667,194,true,0
4376385,35667,837,true,0
4376390,35667,158,true,0
4376392,35667,22,true,0
4376395,35667,839,true,0
4376396,35667,233,true,0
4376375,35667,265,true,1
4376393,35667,222,true,1
4376388,35667,145,true,1
4376394,35667,321,true,1
4376391,35667,232,true,1
4376386,35667,425,true,1
4376384,35667,529,true,1
4376387,35667,440,true,1
4376379,35667,414,true,1
4376376,35667,824,true,1
4376389,35667,1095,true,1
4376378,35667,435,true,1
4376381,35667,220,true,1
4360595,35516,88,true,0
4360596,35516,302,true,0
4360597,35516,308,true,0
4360598,35516,326,true,0
4360599,35516,327,true,0
4360600,35516,260,true,0
4360601,35516,189,true,0
4360602,35516,222,true,0
4360603,35516,322,true,0
4360604,35516,309,true,0
4360606,35516,239,true,0
4360607,35516,325,true,0
4360608,35516,288,true,0
4360609,35516,318,true,0
4360610,35516,321,true,0
4360611,35516,323,true,0
4360612,35516,291,true,0
4360613,35516,22,true,0
4360615,35516,223,true,0
4360616,35516,74,true,0
4360617,35516,81,true,0
4360618,35516,129,true,0
4360619,35516,136,true,0
4360620,35516,146,true,0
4360621,35516,335,true,0
4360622,35516,144,true,0
4360623,35516,143,true,0
4360624,35516,329,true,0
4360625,35516,330,true,0
4360626,35516,331,true,0
4360628,35516,328,true,0
4360629,35516,220,true,0
4360630,35516,286,true,0
4360631,35516,228,true,0
4360633,35516,292,true,0
4360634,35516,298,true,0
4360635,35516,168,true,0
4360636,35516,354,true,0
4360637,35516,355,true,0
4360638,35516,376,true,0
4360639,35516,377,true,0
4360641,35516,380,true,0
4360642,35516,382,true,0
4360644,35516,341,true,0
4360645,35516,342,true,0
4360646,35516,375,true,0
4360647,35516,387,true,0
4360648,35516,317,true,0
4360649,35516,413,true,0
4360650,35516,414,true,0
4360651,35516,402,true,0
4360652,35516,434,true,0
4360653,35516,388,true,0
4360654,35516,419,true,0
4360655,35516,403,true,0
4360656,35516,404,true,0
4360657,35516,406,true,0
4360659,35516,457,true,0
4360660,35516,757,true,0
4360661,35516,797,true,0
4360662,35516,798,true,0
4360663,35516,772,true,0
4360658,35516,407,true,1
4360627,35516,158,true,1
4360632,35516,247,true,1
4360643,35516,392,true,2
4360640,35516,378,true,1
4360605,35516,94,true,1
4360614,35516,71,true,1
4360664,35516,784,true,0
4360665,35516,785,true,0
4360666,35516,764,true,0
4360667,35516,786,true,0
4360668,35516,787,true,0
4360669,35516,791,true,0
4360670,35516,835,true,0
4360671,35516,836,true,0
4360672,35516,837,true,0
4360673,35516,827,true,0
4360674,35516,828,true,0
4360675,35516,1138,true,0
4360677,35516,303,true,0
4360678,35516,879,true,0
4360679,35516,861,true,0
4360680,35516,878,true,0
4360681,35516,883,true,0
4360682,35516,395,true,0
4360683,35516,829,true,0
4360684,35516,116,true,0
4360685,35516,127,true,0
4360686,35516,860,true,0
4360687,35516,147,true,0
4360689,35516,332,true,0
4360690,35516,386,true,0
4360691,35516,258,true,0
4360692,35516,343,true,0
4360693,35516,912,true,0
4360694,35516,913,true,0
4360695,35516,918,true,0
4360696,35516,919,true,0
4360697,35516,932,true,0
4360698,35516,933,true,0
4360699,35516,934,true,0
4360700,35516,949,true,0
4360701,35516,950,true,0
4360702,35516,951,true,0
4360703,35516,952,true,0
4360704,35516,953,true,0
4360705,35516,954,true,0
4360706,35516,931,true,0
4360707,35516,993,true,0
4360708,35516,1008,true,0
4360709,35516,1053,true,0
4360710,35516,381,true,0
4360711,35516,1087,true,0
4360712,35516,1829,true,0
4360713,35516,1195,true,0
4360714,35516,1196,true,0
4360715,35516,1197,true,0
4360716,35516,1198,true,0
4360717,35516,1199,true,0
4360718,35516,1206,true,0
4360719,35516,1207,true,0
4360720,35516,1211,true,0
4360721,35516,1213,true,0
4360722,35516,1214,true,0
4360723,35516,1215,true,0
4360725,35516,1354,true,0
4360726,35516,1607,true,0
4360727,35516,1609,true,0
4360728,35516,1645,true,0
4360729,35516,1651,true,0
4360730,35516,1738,true,0
4360731,35516,1774,true,0
4360732,35516,1775,true,0
4360733,35516,1789,true,0
4360734,35516,1799,true,0
4360735,35516,1835,true,0
4360736,35516,1854,true,0
4360737,35516,145,true,0
4360738,35516,1904,true,0
4360739,35516,1905,true,0
4360740,35516,1907,true,0
4360741,35516,1917,true,0
4360742,35516,1921,true,0
4360743,35516,2099,true,0
4360744,35516,1946,true,0
4360745,35516,1947,true,0
4360746,35516,1949,true,0
4360747,35516,1951,true,0
4360748,35516,1954,true,0
4360749,35516,1956,true,0
4360750,35516,1962,true,0
4360751,35516,1968,true,0
4360752,35516,1969,true,0
4360753,35516,1970,true,0
4360754,35516,1980,true,0
4360755,35516,1981,true,0
4360756,35516,1983,true,0
4360757,35516,1984,true,0
4360758,35516,1985,true,0
4360759,35516,1991,true,0
4360760,35516,1992,true,0
4360761,35516,1993,true,0
4360762,35516,1996,true,0
4360763,35516,1997,true,0
4360764,35516,2001,true,0
4360765,35516,2016,true,0
4360766,35516,2034,true,0
4360767,35516,2036,true,0
4360768,35516,2038,true,0
4360769,35516,2100,true,0
4360770,35516,2087,true,0
4360771,35516,2090,true,0
4360772,35516,2098,true,0
4360773,35516,2111,true,0
4360774,35516,2112,true,0
4360775,35516,2115,true,0
4360776,35516,2119,true,0
4360777,35516,2139,true,0
4360778,35516,2140,true,0
4360779,35516,2141,true,0
4360781,35516,2147,true,0
4360782,35516,2166,true,0
4360783,35516,2167,true,0
4360784,35516,2168,true,0
4360785,35516,2169,true,0
4360786,35516,2170,true,0
4360787,35516,2171,true,0
4360788,35516,2172,true,0
4360789,35516,2173,true,0
4360790,35516,2174,true,0
4360791,35516,2175,true,0
4360792,35516,2177,true,0
4360793,35516,2265,true,0
4360794,35516,2266,true,0
4360795,35516,2267,true,0
4360796,35516,2289,true,0
4360797,35516,2301,true,0
4360798,35516,2310,true,0
4360799,35516,2312,true,0
4360800,35516,2348,true,0
4360801,35516,2375,true,0
4360802,35516,2377,true,0
4360803,35516,2378,true,0
4360804,35516,1383,true,0
4360805,35516,2460,true,0
4360806,35516,2464,true,0
4360807,35516,2465,true,0
4360808,35516,2497,true,0
4360809,35516,2498,true,0
4360810,35516,2499,true,0
4360811,35516,2165,true,0
4360812,35516,2517,true,0
4360813,35516,2528,true,0
4360814,35516,2529,true,0
4360815,35516,2595,true,0
4360816,35516,2716,true,0
4360817,35516,2717,true,0
4360818,35516,2724,true,0
4360819,35516,2725,true,0
4360820,35516,2726,true,0
4360780,35516,2146,true,1
4360688,35516,324,true,1
4360821,35516,2754,true,0
4360822,35516,2755,true,0
4360823,35516,2798,true,0
4360824,35516,2799,true,0
4360825,35516,2800,true,0
4360826,35516,2837,true,0
4360827,35516,2868,true,0
4360828,35516,2917,true,0
4360830,35516,2929,true,0
4360831,35516,2941,true,0
4360829,35516,2925,true,1
4360724,35516,1294,true,1
4360676,35516,86,true,1
4375172,35643,248,true,1
4360310,35514,2941,true,0
4360311,35514,2917,true,0
4360313,35514,2464,true,0
4360314,35514,2034,true,0
4360315,35514,2755,true,0
4360316,35514,2726,true,0
4360317,35514,2725,true,0
4360318,35514,2724,true,0
4360319,35514,2528,true,0
4360320,35514,993,true,0
4360321,35514,2301,true,0
4360322,35514,308,true,0
4360323,35514,239,true,0
4360324,35514,129,true,0
4360325,35514,335,true,0
4360326,35514,402,true,0
4360328,35514,772,true,0
4360329,35514,879,true,0
4360330,35514,1645,true,0
4360331,35514,2754,true,0
4360332,35514,94,true,0
4360333,35514,2378,true,0
4360334,35514,2377,true,0
4360335,35514,2375,true,0
4360336,35514,1211,true,0
4360337,35514,1213,true,0
4360338,35514,1214,true,0
4360339,35514,1215,true,0
4360340,35514,1008,true,0
4360341,35514,2111,true,0
4360343,35514,2147,true,0
4360344,35514,1799,true,0
4360345,35514,1917,true,0
4360346,35514,2099,true,0
4360347,35514,2100,true,0
4360348,35514,2090,true,0
4360349,35514,2098,true,0
4360350,35514,2837,true,0
4360351,35514,2595,true,0
4360352,35514,220,true,0
4360353,35514,403,true,0
4360354,35514,404,true,0
4360355,35514,406,true,0
4360357,35514,784,true,0
4360358,35514,785,true,0
4360359,35514,2087,true,0
4360356,35514,407,true,1
4360342,35514,2146,true,1
4360327,35514,434,true,1
4360312,35514,2925,true,1
4360360,35514,827,true,0
4360361,35514,828,true,0
4360362,35514,1195,true,0
4360363,35514,1196,true,0
4360364,35514,1197,true,0
4360365,35514,1198,true,0
4360366,35514,1199,true,0
4360367,35514,2348,true,0
4360368,35514,932,true,0
4360370,35514,934,true,0
4360371,35514,931,true,0
4360372,35514,2312,true,0
4360373,35514,949,true,0
4360374,35514,950,true,0
4360375,35514,951,true,0
4360376,35514,952,true,0
4360377,35514,953,true,0
4360378,35514,954,true,0
4360379,35514,786,true,0
4360380,35514,1651,true,0
4360381,35514,2267,true,0
4360382,35514,2266,true,0
4360383,35514,2265,true,0
4360384,35514,136,true,0
4360385,35514,388,true,0
4360386,35514,861,true,0
4360387,35514,860,true,0
4360388,35514,1087,true,0
4360389,35514,2112,true,0
4360390,35514,81,true,0
4360392,35514,355,true,0
4360393,35514,835,true,0
4360394,35514,1854,true,0
4360395,35514,1905,true,0
4360396,35514,1609,true,0
4360397,35514,2529,true,0
4360398,35514,2165,true,0
4360399,35514,74,true,0
4360400,35514,829,true,0
4360401,35514,1053,true,0
4360402,35514,2166,true,0
4360403,35514,2167,true,0
4360404,35514,2168,true,0
4360405,35514,2169,true,0
4360406,35514,2170,true,0
4360407,35514,2171,true,0
4360408,35514,2172,true,0
4360409,35514,2173,true,0
4360410,35514,2174,true,0
4360411,35514,2175,true,0
4360412,35514,2177,true,0
4360413,35514,1207,true,0
4360414,35514,1985,true,0
4360415,35514,2465,true,0
4360416,35514,302,true,0
4360417,35514,376,true,0
4360418,35514,377,true,0
4360420,35514,380,true,0
4360421,35514,382,true,0
4360422,35514,414,true,0
4360423,35514,797,true,0
4360424,35514,798,true,0
4360425,35514,116,true,0
4360426,35514,381,true,0
4360427,35514,1835,true,0
4360428,35514,1921,true,0
4360429,35514,2016,true,0
4360430,35514,228,true,0
4360431,35514,341,true,0
4360432,35514,342,true,0
4360433,35514,836,true,0
4360434,35514,1829,true,0
4360435,35514,189,true,0
4360436,35514,2115,true,0
4360437,35514,1951,true,0
4360438,35514,1954,true,0
4360439,35514,1983,true,0
4360440,35514,1949,true,0
4360441,35514,1956,true,0
4360442,35514,1980,true,0
4360443,35514,1962,true,0
4360444,35514,1969,true,0
4360445,35514,1970,true,0
4360446,35514,1997,true,0
4360447,35514,2798,true,0
4360448,35514,1138,true,0
4360449,35514,2929,true,0
4360450,35514,309,true,0
4360451,35514,837,true,0
4360452,35514,883,true,0
4360453,35514,258,true,0
4360454,35514,2119,true,0
4360455,35514,791,true,0
4360456,35514,2310,true,0
4360457,35514,326,true,0
4360458,35514,327,true,0
4360459,35514,325,true,0
4360460,35514,329,true,0
4360461,35514,330,true,0
4360462,35514,331,true,0
4360463,35514,328,true,0
4360464,35514,419,true,0
